0.2475,1114.4,1114.2
0.2625,1110.1,1109.7
0.2775,1107.8,1107.1
0.2925,1106.4,1105.5
0.3075,1105.2,1104.1
0.3225,1104.2,1103
0.3375,1103.2,1102
0.3525,1102.3,1101.1
0.3675,1101.4,1100.3
0.3825,1100.5,1099.6
0.3975,1099.5,1099
0.4125,1098.4,1098.4
0.4275,1097.4,1097.9
0.4425,1096.6,1097.5
0.4575,1096,1097.1
0.4725,1095.4,1096.6
0.4875,1094.9,1096.2
0.5025,1094.4,1095.8
0.5175,1093.9,1095.3
0.5325,1093.5,1094.9
0.5475,1093.1,1094.4
0.5625,1092.7,1093.8
0.5775,1092.3,1093.3
0.5925,1091.6,1092.7
0.6075,1090.6,1092.1
0.6225,1089.5,1091.4
0.6375,1088.4,1090.5
0.6525,1087.4,1089.6
0.6675,1086.4,1088.7
0.6825,1085.6,1087.7
0.6975,1084.6,1086.6
0.7125,1083.4,1085.4
0.7275,1082,1083.8
0.7425,1080.1,1081.6
