0.2475,1118.1,1116.6
0.2625,1115.2,1113.3
0.2775,1113,1110.8
0.2925,1111.2,1108.8
0.3075,1109.7,1107.2
0.3225,1108.6,1106
0.3375,1107.7,1105.1
0.3525,1107.2,1104.4
0.3675,1106.8,1103.9
0.3825,1106.3,1103.3
0.3975,1105.7,1102.6
0.4125,1104.9,1101.8
0.4275,1103.3,1100.8
0.4425,1101.5,1099.8
0.4575,1099.1,1098.7
0.4725,1097.5,1097.9
0.4875,1094.7,1096.2
0.5025,1093.6,1095.7
0.5175,1092.4,1095
0.5325,1091,1094.3
0.5475,1089.7,1093.5
0.5625,1088.4,1092.5
0.5775,1087.1,1091.4
0.5925,1086.1,1090.4
0.6075,1085.3,1089.5
0.6225,1084.7,1088.7
0.6375,1084.1,1087.9
0.6525,1083.5,1086.9
0.6675,1082.7,1086
0.6825,1081.7,1085
0.6975,1080.7,1083.9
0.7125,1079.7,1082.9
0.7275,1078.9,1081.9
0.7425,1078.1,1080.5
