0.2475,1116.1,1115.1
0.2625,1112.6,1111
0.2775,1109.9,1108.2
0.2925,1107.9,1106.2
0.3075,1106.3,1104.6
0.3225,1105.2,1103.5
0.3375,1104.4,1102.6
0.3525,1103.7,1101.9
0.3675,1103.2,1101.3
0.3825,1102.6,1100.7
0.3975,1101.9,1100.1
0.4125,1101.1,1099.6
0.4275,1100.3,1099
0.4425,1099.5,1098.6
0.4575,1098.5,1098.2
0.4725,1098.1,1097.9
0.4875,1096.9,1097.1
0.5025,1096.3,1097
0.5175,1095.6,1096.8
0.5325,1094.9,1096.5
0.5475,1094,1096
0.5625,1092.9,1095.4
0.5775,1091.7,1094.6
0.5925,1090.5,1093.7
0.6075,1089.6,1092.8
0.6225,1088.8,1091.8
0.6375,1088.2,1090.7
0.6525,1087.5,1089.7
0.6675,1086.6,1088.6
0.6825,1085.8,1087.6
0.6975,1084.7,1086.5
0.7125,1083.7,1085.4
0.7275,1082.7,1084.1
0.7425,1081.2,1082.1
