0.2475,1119.3,1118.2
0.2625,1117.5,1115.8
0.2775,1116.1,1113.9
0.2925,1114.6,1112.1
0.3075,1113.1,1110.5
0.3225,1111.8,1109.2
0.3375,1110.6,1108.1
0.3525,1109.8,1107.2
0.3675,1109,1106.3
0.3825,1107.9,1105.3
0.3975,1106.1,1103.9
0.4125,1103.2,1101.1
0.4275,1099.7,1099.1
0.4425,1096,1097
0.4575,1094,1095.9
0.4725,1092.7,1095
0.4875,1091.7,1094.2
0.5025,1090.7,1093.4
0.5175,1089.8,1092.7
0.5325,1088.8,1091.9
0.5475,1088.1,1091.2
0.5625,1087.5,1090.4
0.5775,1086.7,1089.7
0.5925,1086.1,1089
0.6075,1085.7,1088.4
0.6225,1085.4,1087.9
0.6375,1085,1087.4
0.6525,1084.5,1086.6
0.6675,1083.7,1085.8
0.6825,1082.7,1084.9
0.6975,1081.7,1083.8
0.7125,1080.9,1082.9
0.7275,1080.1,1081.8
0.7425,1078.9,1080.2
