0.2475,1119,1118.3
0.2625,1117.1,1116
0.2775,1115.6,1114.1
0.2925,1114.2,1112.4
0.3075,1112.8,1110.8
0.3225,1111.7,1109.5
0.3375,1110.7,1108.4
0.3525,1109.8,1107.5
0.3675,1108.9,1106.6
0.3825,1107.5,1105.6
0.3975,1105.3,1104.1
0.4125,1102.5,1101.3
0.4275,1099.5,1099.2
0.4425,1095.4,1096.9
0.4575,1093.6,1095.8
0.4725,1092.1,1094.8
0.4875,1090.8,1093.9
0.5025,1089.8,1093.1
0.5175,1088.9,1092.3
0.5325,1088.1,1091.6
0.5475,1087.4,1090.8
0.5625,1086.8,1090.1
0.5775,1086.2,1089.3
0.5925,1085.9,1088.7
0.6075,1085.6,1088.1
0.6225,1085.5,1087.6
0.6375,1085.2,1087.1
0.6525,1084.7,1086.4
0.6675,1084.1,1085.6
0.6825,1083.2,1084.7
0.6975,1082.3,1083.7
0.7125,1081.4,1082.7
0.7275,1080.4,1081.7
0.7425,1079.1,1080.1
