0.2475,1115.1,1114.7
0.2625,1111.2,1110.5
0.2775,1108.6,1107.6
0.2925,1106.6,1105.6
0.3075,1105,1104
0.3225,1103.9,1102.9
0.3375,1102.9,1102
0.3525,1102.2,1101.3
0.3675,1101.7,1100.8
0.3825,1101.1,1100.2
0.3975,1100.5,1099.6
0.4125,1099.9,1099.1
0.4275,1099.3,1098.7
0.4425,1098.8,1098.4
0.4575,1098.1,1098.1
0.4725,1097.8,1098
0.4875,1096.8,1097.2
0.5025,1096.8,1097.1
0.5175,1096.6,1097
0.5325,1096.2,1096.8
0.5475,1095.6,1096.5
0.5625,1094.7,1096
0.5775,1093.6,1095.4
0.5925,1092.5,1094.6
0.6075,1091.4,1093.8
0.6225,1090.3,1092.8
0.6375,1089.3,1091.7
0.6525,1088.3,1090.6
0.6675,1087.3,1089.5
0.6825,1086.4,1088.4
0.6975,1085.6,1087.2
0.7125,1084.7,1086.1
0.7275,1083.5,1084.6
0.7425,1081.7,1082.4
