0.2475,1118.6,1117.4
0.2625,1116,1114.5
0.2775,1114.2,1112.3
0.2925,1112.7,1110.5
0.3075,1111.2,1108.9
0.3225,1110.1,1107.7
0.3375,1109.4,1106.9
0.3525,1108.9,1106.3
0.3675,1108.6,1105.8
0.3825,1108,1105.3
0.3975,1106.8,1104.6
0.4125,1105.4,1103.6
0.4275,1103.7,1102.2
0.4425,1101.9,1100.8
0.4575,1099.5,1099.1
0.4725,1097.5,1097.7
0.4875,1094.1,1095.1
0.5025,1092.5,1094.2
0.5175,1090.7,1093.2
0.5325,1088.9,1092.2
0.5475,1087.4,1091.2
0.5625,1086.2,1090.1
0.5775,1085.3,1089
0.5925,1084.6,1088.1
0.6075,1084.1,1087.2
0.6225,1083.7,1086.5
0.6375,1083.1,1085.8
0.6525,1082.4,1085.1
0.6675,1081.7,1084.2
0.6825,1080.9,1083.2
0.6975,1080.1,1082.2
0.7125,1079.3,1081.3
0.7275,1078.7,1080.4
0.7425,1077.9,1079.3
