0.2475,1116.8,1116.2
0.2625,1114.8,1113.5
0.2775,1113.5,1111.5
0.2925,1112.1,1109.9
0.3075,1110.7,1108.4
0.3225,1109.5,1107.2
0.3375,1108.6,1106.2
0.3525,1107.9,1105.4
0.3675,1107.4,1104.8
0.3825,1106.9,1104.1
0.3975,1106.2,1103.3
0.4125,1105.2,1102.2
0.4275,1103.1,1100.9
0.4425,1100.8,1099.6
0.4575,1098.8,1098.5
0.4725,1097.1,1097.4
0.4875,1094.5,1096.1
0.5025,1092.6,1094.9
0.5175,1089.5,1092.6
0.5325,1088.1,1091.6
0.5475,1086.7,1090.6
0.5625,1085.2,1089.5
0.5775,1083.8,1088.4
0.5925,1082.9,1087.5
0.6075,1082.4,1086.8
0.6225,1082.2,1086.2
0.6375,1082,1085.7
0.6525,1081.6,1085
0.6675,1081,1084.1
0.6825,1080.2,1083.2
0.6975,1079.3,1082.2
0.7125,1078.5,1081.2
0.7275,1077.9,1080.2
0.7425,1077.2,1079
