0.2475,1115.8,1114.6
0.2625,1111,1110.2
0.2775,1108.3,1107.6
0.2925,1106.5,1106
0.3075,1105.1,1104.6
0.3225,1103.9,1103.4
0.3375,1102.8,1102.4
0.3525,1101.8,1101.4
0.3675,1101,1100.6
0.3825,1100.3,1099.8
0.3975,1099.5,1099
0.4125,1098.3,1098.1
0.4275,1096.9,1097.3
0.4425,1095.7,1096.6
0.4575,1094.8,1096.1
0.4725,1094,1095.6
0.4875,1093.3,1095.2
0.5025,1092.8,1094.7
0.5175,1092.3,1094.3
0.5325,1091.8,1093.8
0.5475,1091.4,1093.4
0.5625,1090.5,1092.8
0.5775,1089.4,1092.2
0.5925,1088.2,1091.5
0.6075,1087.1,1090.7
0.6225,1086.2,1089.8
0.6375,1085.7,1089
0.6525,1085,1088.1
0.6675,1084.4,1087.2
0.6825,1083.6,1086.3
0.6975,1082.7,1085.2
0.7125,1081.8,1084
0.7275,1080.8,1082.7
0.7425,1079.5,1080.8
